"","Tg","Tg_Detailed","Tg_Detailed_WT","FSC","SSC","Fluorescence","DC1","DC2","DC3","Size_Factor","Pseudotime","State","Type","Color","Component1","Component2","PT1","PT2","Cluster1","Cluster2","Cluster3","Cluster4","Cluster5","Total_mRNAs"
"runx1_2_D7","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",30456,127,67,-0.00225857304023881,-6.30871291303492e-05,0.0959708385269722,1,14.8957391801835,"3","HSPC","#009E73",-0.418202764854881,0.0768681818969092,-1.97845858146338,-0.463969956300007,FALSE,FALSE,TRUE,FALSE,FALSE,898699.940199304
"runx1_2_D8","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",26102,43,262,0.159657400565535,-0.0717121313567662,-0.0318422552682743,1,23.8481336497794,"5","Thrombocytes","#CC79A7",7.88238761592085,-2.13463637013748,7.53604861590581,-1.877514025964,FALSE,FALSE,FALSE,FALSE,TRUE,743442.770267766
"runx1_2_D9","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",34506,188,241,-0.220324854260932,-0.127410697270952,-0.0998693254432255,1,21.6855380729086,"2","Neutrophils","#E69F00",-6.00126545491433,6.42045559276875,-6.34561424379322,6.89219362004255,FALSE,TRUE,FALSE,FALSE,FALSE,947344.858251518
"runx1_2_D11","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",34137,159,40,-0.226517436287699,-0.133256185127491,-0.122080301574057,1,20.0659179941425,"2","Neutrophils","#E69F00",-4.61956814019384,5.52825106054311,-2.90738008528992,2.67806315786741,FALSE,TRUE,FALSE,FALSE,FALSE,1018773.68727806
"runx1_2_D12","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",23651,104,138,0.0604208347867293,-0.0450549924386796,0.133609033340373,1,18.2968061712339,"3","HSPC","#009E73",2.96879466348059,0.41079119318851,2.64315256661565,0.358136035314998,FALSE,FALSE,TRUE,FALSE,FALSE,956934.646686241
"runx1_2_E1","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",35708,90,39,-0.0494152009362233,0.0268157314191242,0.015120289889339,1,14.9776857059248,"3","HSPC","#009E73",-0.344596059768591,0.172932182018575,-1.86660429371086,0.215228000481324,FALSE,FALSE,TRUE,FALSE,FALSE,1020424.61590394
"runx1_2_E2","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",31621,98,69,0.00420679021513963,0.00498352890962414,0.0602189998271922,1,16.2251800154121,"3","HSPC","#009E73",0.90049837162419,0.248817398919418,-1.1706910259444,0.0201562967570124,FALSE,FALSE,TRUE,FALSE,FALSE,920133.650642528
"runx1_2_E3","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",32453,163,37,-0.243422880635559,-0.158541997309653,-0.145572460669957,1,21.7566426148855,"2","Neutrophils","#E69F00",-5.89071752817125,6.67083292289644,-4.73672169469767,5.48906188749577,FALSE,TRUE,FALSE,FALSE,FALSE,982642.467159105
"runx1_2_E4","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",29777,59,137,-0.0169966776290597,-0.00400831399134678,0.0668435460742544,1,13.0543254569859,"1","Monocytes","#FF0000",-1.99948464152191,-0.502753396583258,-2.3308891355812,-1.15751632634268,TRUE,FALSE,FALSE,FALSE,FALSE,868832.118925618
"runx1_2_E5","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",34218,156,46,0.0787477149564252,-0.0116287726386726,0.0483042192237517,1,18.9802027685103,"5","Thrombocytes","#CC79A7",3.58607373372489,0.17845189684698,3.30511853854473,0.31743722621512,FALSE,FALSE,FALSE,FALSE,TRUE,979475.774266639
"runx1_2_E6","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",27451,158,85,0.00879456355653146,0.0116170690903059,0.0663538467493135,1,15.9810199470731,"3","HSPC","#009E73",0.665695388871085,0.133830999007382,0.0885750941504893,0.13905079860842,FALSE,FALSE,TRUE,FALSE,FALSE,910306.066150965
"runx1_2_E7","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",24377,99,34,-0.0012844372950336,-0.0544786298674707,0.0773271165957773,1,15.6600684797027,"3","HSPC","#009E73",0.3349880729027,0.251944481420671,-1.66181867706005,-0.0268955198066024,FALSE,FALSE,TRUE,FALSE,FALSE,870035.36220969
"runx1_2_E8","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",26359,67,165,0.142845523279105,-0.0630603449015214,-0.00722499963174874,1,22.368081857179,"5","Thrombocytes","#CC79A7",6.57034472383022,-1.40250672212161,6.20372974200013,-1.2820414654461,FALSE,FALSE,FALSE,FALSE,TRUE,842830.63722187
"runx1_2_E9","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",39686,681,38,-0.291138659405447,-0.173144627012759,-0.170337458011875,1,23.4020173885394,"2","Neutrophils","#E69F00",-7.55138518048062,7.60511551956458,-7.0827260968868,7.37000572729058,FALSE,TRUE,FALSE,FALSE,FALSE,915009.426858276
"runx1_2_E11","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",30843,45,506,0.144069977897233,-0.0707935361813769,-0.0171777940088067,1,23.8481299754659,"5","Thrombocytes","#CC79A7",7.95219382578408,-2.05192507757916,7.65517567285038,-1.93193915695201,FALSE,FALSE,FALSE,FALSE,TRUE,793711.192267797
"runx1_2_E12","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",34959,105,30,0.00636089290790866,0.0294494968219974,0.0629279005692462,1,16.5231810750756,"3","HSPC","#009E73",1.19719989710241,0.276737579824362,-0.88759143396628,0.0481589617574928,FALSE,FALSE,TRUE,FALSE,FALSE,938523.265822964
"runx1_2_F1","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",33229,93,132,-0.0126862382543784,-0.0846952207246993,0.14881468901011,1,19.9173325134874,"4","Erythrocytes","#0404B4",4.38926714032637,1.14271154444354,3.80887814033187,0.778531721422533,FALSE,FALSE,FALSE,TRUE,FALSE,1077100.44812983
"runx1_2_F2","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",19880,100,69,0.00846991348905916,0.0845305802185844,0.0457838293866919,1,5.43861969541431,"1","Monocytes","#FF0000",-6.05143801374448,-6.94298700856951,-6.41544652073436,-7.19377743478687,TRUE,FALSE,FALSE,FALSE,FALSE,863419.475641173
"runx1_2_F3","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",40015,701,33,-0.199573576399235,-0.139327379903395,-0.0470426644411134,1,21.957034050267,"2","Neutrophils","#E69F00",-6.10343132935266,6.72338847242175,-6.11591727057761,6.73608360462756,FALSE,TRUE,FALSE,FALSE,FALSE,819540.765759611
"runx1_2_F4","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",23703,46,203,0.118365395424593,-0.0421169520845589,0.0110662957092425,1,21.4250560782383,"5","Thrombocytes","#CC79A7",5.65965801996457,-1.12684785448343,5.6376862118862,-1.023443519227,FALSE,FALSE,FALSE,FALSE,TRUE,881161.230802721
"runx1_2_F5","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",28279,75,124,-0.0153803953636982,0.000791573781513987,0.0905814549262823,1,14.9278857131517,"3","HSPC","#009E73",-0.387830877402515,0.0970574407376331,-1.99707630376574,-0.502616909293155,FALSE,FALSE,TRUE,FALSE,FALSE,874396.459981446
"runx1_2_F6","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",30388,26,330,0.142416663697414,-0.0741165042173397,-0.000107896960605631,1,23.8481263011525,"5","Thrombocytes","#CC79A7",8.18729696426996,-2.12664039508583,7.77442973838033,-1.98558604892987,FALSE,FALSE,FALSE,FALSE,TRUE,891697.079591156
"runx1_2_F7","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",24492,47,155,0.103529194846673,-0.0619590633525812,0.03853769427666,1,19.3442857818618,"5","Thrombocytes","#CC79A7",3.87239102483869,-0.0493344226846146,3.66699829240371,0.0796736048650526,FALSE,FALSE,FALSE,FALSE,TRUE,889537.218931352
"runx1_2_F8","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",34760,98,102,0.0381261184235677,-0.0306247275265712,0.118491350418831,1,17.8093846852697,"3","HSPC","#009E73",2.47990203220932,0.378571062665921,1.77265502594183,0.290374350526123,FALSE,FALSE,TRUE,FALSE,FALSE,962824.203952754
"runx1_2_F9","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",25245,114,73,0.0584766931587725,-0.0449154345631815,0.15369873496395,1,17.4628638493447,"3","HSPC","#009E73",2.1330693543164,0.365688061236357,-0.256987485051745,0.108083833292935,FALSE,FALSE,TRUE,FALSE,FALSE,930338.996924428
"runx1_2_F10","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",24602,68,39,0.0215395114284685,0.00320194187406396,0.0853177313203422,1,16.5777649889735,"3","HSPC","#009E73",1.25859365760049,0.207756904856444,1.25553723079887,0.239948611343654,FALSE,FALSE,TRUE,FALSE,FALSE,992396.223985623
"runx1_2_F11","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",31804,496,42,-0.220345733302741,-0.153796757974996,-0.0963868154982171,1,18.141563624349,"2","Neutrophils","#E69F00",-3.4924343250919,3.95031435926711,-2.43844507410047,1.68845240843485,FALSE,TRUE,FALSE,FALSE,FALSE,962847.595443633
"runx1_2_F12","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",25290,78,390,0.143520965665874,-0.0768033773108066,0.00232962313163152,1,21.7330766362369,"5","Thrombocytes","#CC79A7",5.98726297473703,-1.15083074776267,5.80795479960278,-1.10190689676305,FALSE,FALSE,FALSE,FALSE,TRUE,910899.933360769
"runx1_2_G2","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",32957,101,32,-0.00529122254852879,-0.0356779777509957,0.111190513099503,1,16.5098386473199,"3","HSPC","#009E73",1.18449861207961,0.269251652705163,-1.11375581139238,0.0257918596616495,FALSE,FALSE,TRUE,FALSE,FALSE,923475.026662368
"runx1_2_G3","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",24522,41,241,0.150087485250286,-0.0686540118115905,0.00873950677334522,1,21.9842618328831,"5","Thrombocytes","#CC79A7",6.21615247760633,-1.25367954044026,6.17152931761341,-1.26772136080646,FALSE,FALSE,FALSE,FALSE,TRUE,827697.570563318
"runx1_2_G4","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",30458,108,31,-0.00554873418770914,-0.0298037830839155,0.0807104520560757,1,16.1740460892155,"3","HSPC","#009E73",0.850265172673631,0.236348911791696,-1.22780153617497,0.0145712562261212,FALSE,FALSE,TRUE,FALSE,FALSE,974331.432775477
"runx1_2_G5","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",30051,83,57,-0.00485357250808685,0.000846007689349499,0.0915505562010453,1,16.2265279070787,"3","HSPC","#009E73",0.898229180255196,0.28649859098833,-0.720465832094642,0.0643770599577784,FALSE,FALSE,TRUE,FALSE,FALSE,991000.671130228
"runx1_2_G6","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",28472,37,97,0.157231569956943,-0.080648041731034,0.00925721525490741,1,23.3351896179482,"5","Thrombocytes","#CC79A7",7.43388152059294,-1.83810079505619,7.0369892608373,-1.65500996930783,FALSE,FALSE,FALSE,FALSE,TRUE,846383.008813227
"runx1_2_G7","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",33741,105,65,0.0609708845217086,-0.0907893827622757,0.315918943558028,1,18.4801722911807,"3","HSPC","#009E73",3.15594280724461,0.424809805784884,2.87464060300114,0.367614055157696,FALSE,FALSE,TRUE,FALSE,FALSE,1026328.00828181
"runx1_2_G8","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",22589,117,153,0.0549845126228913,-0.00153056043658016,0.0542290070313564,1,17.2366240119464,"3","HSPC","#009E73",1.9118578992842,0.294370987753807,1.47595738484583,0.26217861843189,FALSE,FALSE,TRUE,FALSE,FALSE,902465.884930129
"runx1_2_G9","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",33958,67,53,0.0384144634700562,-0.0288546009090957,0.089618819451273,1,17.6543462666924,"3","HSPC","#009E73",2.32524121713526,0.365333140594941,1.68903982318727,0.282597500517522,FALSE,FALSE,TRUE,FALSE,FALSE,887876.866060427
"runx1_2_G10","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",25054,100,200,0.0293879968233157,-0.0014494194397655,0.0821976743888102,1,15.9834674599037,"3","HSPC","#009E73",0.664177891814107,0.181698255455288,-0.122988434768781,0.120065825418664,FALSE,FALSE,TRUE,FALSE,FALSE,865409.715951774
"runx1_2_G11","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",17853,220,67,0.013575497277159,0.00860649755398691,0.0667639087266786,1,16.8312169753003,"3","HSPC","#009E73",1.50257184610756,0.316842302924256,-0.500641110781989,0.0857089375986945,FALSE,FALSE,TRUE,FALSE,FALSE,924628.94463211
"runx1_2_G12","runx1_2","Tg(runx1:mCherry)","Tg(runx1:mCherry)",24984,202,42,-0.0307724328290481,-0.0834826418378466,0.122294074386903,1,19.787638153335,"4","Erythrocytes","#0404B4",4.22780205238214,1.08059413465076,3.59273770860882,0.624535261913097,FALSE,FALSE,FALSE,TRUE,FALSE,1091380.23706247
"runx1_3_A1","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",21225,80,67,0.0130255403063245,-0.00502743681755758,0.0959074624524767,1,16.4480749325472,"3","HSPC","#009E73",1.13164224360927,0.173145985873844,0.445005508347755,0.166228660418003,FALSE,FALSE,TRUE,FALSE,FALSE,861706.138479718
"runx1_3_A2","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",38187,101,72,-0.0340990093435445,-0.0163711146436362,0.077653078270845,1,15.5607378655338,"3","HSPC","#009E73",0.237145064716117,0.2166668689938,-1.69149069469339,-0.0295923479002202,FALSE,FALSE,TRUE,FALSE,FALSE,962189.653786553
"runx1_3_A3","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",29855,55,249,0.125643238760057,-0.0649467502514429,0.0250700628501699,1,19.8471000073328,"5","Thrombocytes","#CC79A7",4.34215869546883,-0.244597500282896,3.96703154949481,-0.101547045798015,FALSE,FALSE,FALSE,FALSE,TRUE,848603.601690784
"runx1_3_A4","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",24611,115,236,0.0624337114273489,-0.0304043576027607,0.159447021491294,1,17.7838488438041,"3","HSPC","#009E73",2.45458143477703,0.373673403940455,1.79351425194457,0.292326682989012,FALSE,FALSE,TRUE,FALSE,FALSE,950867.094548563
"runx1_3_A5","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",22456,156,34,-0.19902510454577,-0.102215441348847,-0.081492612546747,1,18.6762497741732,"2","Neutrophils","#E69F00",-3.79078398216486,4.40037893290573,-2.57230649148166,1.99282839459109,FALSE,TRUE,FALSE,FALSE,FALSE,1024623.49186496
"runx1_3_A6","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",29940,91,36,0.00201363783850293,-0.00673000915188922,0.118212873197771,1,16.4480822811741,"3","HSPC","#009E73",1.12687056222655,0.222480888442395,0.741928172458789,0.189864519681075,FALSE,FALSE,TRUE,FALSE,FALSE,918905.841516357
"runx1_3_A7","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",9833,100,75,0.00109620476956144,0.00857824918928892,0.0921895926924976,1,15.0511293705902,"3","HSPC","#009E73",-0.265786400123737,0.11588587126567,-1.7928912194179,-0.00150854806059542,FALSE,FALSE,TRUE,FALSE,FALSE,865782.053448043
"runx1_3_A8","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",35920,104,55,-0.15589751053942,-0.107408786390146,-0.0456983790655358,1,16.0523203021188,"2","Neutrophils","#E69F00",-2.40636748915595,2.14212422278168,-2.03269334607709,0.680724411665899,FALSE,TRUE,FALSE,FALSE,FALSE,949442.703218564
"runx1_3_A9","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",29250,113,114,0.0546285763073585,-0.0410894677430839,0.119004432627742,1,18.2781875260876,"3","HSPC","#009E73",2.95004885102168,0.377815677209135,2.14365802304451,0.322748233791171,FALSE,FALSE,TRUE,FALSE,FALSE,923322.172173848
"runx1_3_A10","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",27422,74,250,-0.00886393332099947,0.000263945860911971,0.102459722748025,1,13.8250034910813,"3","HSPC","#009E73",-1.48321120726023,-0.0333831314396622,-2.49647117361528,-1.46513514048966,FALSE,FALSE,TRUE,FALSE,FALSE,952552.008265553
"runx1_3_A11","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",36053,622,33,-0.251434553923407,-0.154387602182929,-0.130226263709017,1,21.4928033116275,"2","Neutrophils","#E69F00",-5.70140009861598,6.48152149310245,-4.68343325158301,5.42522047849984,FALSE,TRUE,FALSE,FALSE,FALSE,958902.256537502
"runx1_3_A12","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",39511,82,41,0.0452437623208998,-0.0708564340877225,0.239837268178301,1,18.9448303166159,"4","Erythrocytes","#0404B4",3.53488937348834,0.593605766164726,3.13792016364172,0.36135324939867,FALSE,FALSE,FALSE,TRUE,FALSE,1039475.5952732
"runx1_3_B1","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",25084,103,434,0.114777155960014,-0.0554312672235147,0.0514993556927283,1,19.0603328300156,"5","Thrombocytes","#CC79A7",3.62265212301989,0.0872905460937614,3.59014063098992,0.129246612409972,FALSE,FALSE,FALSE,FALSE,TRUE,817317.081892582
"runx1_3_B2","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",33946,173,65,-0.208355964509218,-0.137276231026777,-0.0861512938897387,1,18.1534291104785,"2","Neutrophils","#E69F00",-3.48827031402332,3.96795672965793,-2.45307546418757,1.72253461638988,FALSE,TRUE,FALSE,FALSE,FALSE,1011055.4611453
"runx1_3_B3","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",18014,54,149,0.127078115364973,-0.0611764523681956,0.052496398714492,1,21.1545032715713,"5","Thrombocytes","#CC79A7",5.43914034987024,-0.956907322018063,5.14232646883889,-0.776610797316495,FALSE,FALSE,FALSE,FALSE,TRUE,858270.386767467
"runx1_3_B4","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",28309,128,136,0.0590584995951382,-0.0498103427016659,0.175502654141373,1,17.9523695529799,"3","HSPC","#009E73",2.62227743898763,0.402761733097238,1.98000230106434,0.30927686914983,FALSE,FALSE,TRUE,FALSE,FALSE,1055073.03241368
"runx1_3_B5","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",36070,147,43,-0.0275586398983081,0.121807755179864,0.0500319428801184,1,2.55393135239342,"1","Monocytes","#FF0000",-7.7171990045698,-9.2932770257601,-7.09687485786452,-8.21989422768021,TRUE,FALSE,FALSE,FALSE,FALSE,871518.097204963
"runx1_3_B6","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",18556,30,224,0.130563889261504,-0.0637748072245852,0.0456991079558015,1,21.6906189655743,"5","Thrombocytes","#CC79A7",5.92792651606701,-1.17825266979854,5.68025323658978,-1.04315273550851,FALSE,FALSE,FALSE,FALSE,TRUE,868415.45368863
"runx1_3_B7","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",33576,137,125,-0.125281832867342,-0.0691710005302372,-0.0487430926596592,1,16.1047638649303,"2","Neutrophils","#E69F00",-2.43859810999224,2.18589326034126,-2.04560091947985,0.716343978412615,FALSE,TRUE,FALSE,FALSE,FALSE,986659.437072129
"runx1_3_B8","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",28056,79,42,-0.00220224452250802,0.00701032266796704,0.120267538387738,1,15.4406607872766,"3","HSPC","#009E73",0.123740782117724,0.132198978529984,-1.85068727867875,-0.19301639781187,FALSE,FALSE,TRUE,FALSE,FALSE,959390.985938975
"runx1_3_B9","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",39704,471,32,-0.235675956530633,-0.15760632311447,-0.110015451117108,1,23.402013714226,"2","Neutrophils","#E69F00",-7.32683583961279,7.61412129651578,-5.4801874444938,6.21475621042275,FALSE,TRUE,FALSE,FALSE,FALSE,912083.480973994
"runx1_3_B10","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",24338,59,108,0.104094024072976,-0.0591115768327788,0.0530903126419423,1,19.4988387357822,"5","Thrombocytes","#CC79A7",4.01628531667774,-0.108801422137957,3.54607219234157,0.157608792365358,FALSE,FALSE,FALSE,FALSE,TRUE,889116.188785615
"runx1_3_B11","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",26613,93,31,-0.00223320159473947,-0.00512398999913866,0.120328432756475,1,15.6924688368659,"3","HSPC","#009E73",0.373457724674402,0.168294375870882,-1.42916307953043,-0.00491636706115397,FALSE,FALSE,TRUE,FALSE,FALSE,944015.023643564
"runx1_3_B12","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",33440,78,338,0.149065482678022,-0.0571909039310674,0.00534433706882718,1,20.3971257474176,"5","Thrombocytes","#CC79A7",4.83368636605183,-0.491457813999996,4.22273217864411,-0.245171511407162,FALSE,FALSE,FALSE,FALSE,TRUE,895329.607242832
"runx1_3_C1","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",25170,45,186,0.12803470354594,-0.0580939917052918,0.0397170358792432,1,22.4955249716928,"5","Thrombocytes","#CC79A7",6.67112366766056,-1.4870331450568,6.7202060612161,-1.51848241678375,FALSE,FALSE,FALSE,FALSE,TRUE,880361.686779448
"runx1_3_C3","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",34073,152,36,0.0521054290990223,-0.0984711575179305,0.296418776892889,1,19.2706832371578,"4","Erythrocytes","#0404B4",3.78315125891298,0.809296123394127,3.32232039032457,0.411440486042118,FALSE,FALSE,FALSE,TRUE,FALSE,1015214.82678879
"runx1_3_C4","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",23515,41,187,0.145284865641778,-0.0717905747383643,0.0356295766681564,1,20.4859175736224,"5","Thrombocytes","#CC79A7",4.80883490464371,-0.709015457448957,4.80798615160905,-0.59189318558775,FALSE,FALSE,FALSE,FALSE,TRUE,886999.467406135
"runx1_3_C5","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",31215,120,42,-0.0278235382149814,0.00472517862682831,0.0733570657703229,1,15.7720820537529,"3","HSPC","#009E73",0.448155653274663,0.247539825164106,-1.60306992538451,-0.0214580371575705,FALSE,FALSE,TRUE,FALSE,FALSE,957014.72767532
"runx1_3_C6","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",46982,353,31,-0.205873363600227,-0.106436629605463,-0.105618471738709,1,20.5105591197628,"2","Neutrophils","#E69F00",-4.97665156189232,5.81325843676911,-3.39806762464427,3.57981657451694,FALSE,TRUE,FALSE,FALSE,FALSE,988121.890932517
"runx1_3_C7","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",21547,33,188,0.110705891630215,-0.070986536784288,0.0840841021628362,1,20.5350693888992,"5","Thrombocytes","#CC79A7",4.92375092989804,-0.606825995464943,4.16800258758519,-0.213609520560466,FALSE,FALSE,FALSE,FALSE,TRUE,814761.205778409
"runx1_3_C8","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",27246,33,148,0.120879910585925,-0.0731564899852092,0.0475014215339859,1,19.8807549588385,"5","Thrombocytes","#CC79A7",4.37391088245856,-0.257655779331929,3.93351298695284,-0.0822997432473327,FALSE,FALSE,FALSE,FALSE,TRUE,856593.605987175
"runx1_3_C9","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",26469,46,220,0.165397008508256,-0.0748937030307455,0.00754381326751972,1,23.848122626839,"5","Thrombocytes","#CC79A7",7.91458961123878,-2.10628089890793,7.31953961729911,-1.77982112034027,FALSE,FALSE,FALSE,FALSE,TRUE,830588.21325323
"runx1_3_C10","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",27905,56,183,0.12226718842186,-0.0545538973765575,0.0473985943636436,1,19.9382532444772,"5","Thrombocytes","#CC79A7",4.38462480148142,-0.349380090677292,4.01181106211801,-0.126853112940411,FALSE,FALSE,FALSE,FALSE,TRUE,942717.905008105
"runx1_3_C11","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",23476,156,52,0.072864019236266,-0.0987660223146953,0.334459663897794,1,19.8316655427151,"4","Erythrocytes","#0404B4",4.2678326819856,1.10059153612027,3.74435869268954,0.734896853932949,FALSE,FALSE,FALSE,TRUE,FALSE,1010605.57709779
"runx1_3_C12","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",31720,117,99,0.0589841433805292,-0.0379795967485201,0.148596562732196,1,18.3196987225307,"3","HSPC","#009E73",2.99237423286346,0.404485282474666,2.79803090332116,0.365177024123195,FALSE,FALSE,TRUE,FALSE,FALSE,963800.389344668
"runx1_3_D1","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",31643,80,33,-0.00239500211483978,-0.0345730833178602,0.145141481321053,1,17.0825621523518,"3","HSPC","#009E73",1.75323114661493,0.336893111629737,-0.391822904465066,0.0960981601974725,FALSE,FALSE,TRUE,FALSE,FALSE,982221.230775119
"runx1_3_D2","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",35767,88,61,0.021990459232092,0.033804755201281,0.0392461339402233,1,16.0304076028845,"3","HSPC","#009E73",0.710672016422786,0.188744532946852,-0.203307724511465,0.112858281881523,FALSE,FALSE,TRUE,FALSE,FALSE,856263.52542024
"runx1_3_D3","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",31542,78,219,0.133450953740102,-0.0473032962686168,0.0133628539716193,1,20.8806809983275,"5","Thrombocytes","#CC79A7",5.17015452323994,-0.879591488701907,5.24723321776363,-0.831144005337096,FALSE,FALSE,FALSE,FALSE,TRUE,871104.238018364
"runx1_3_D4","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",30469,74,51,0.0101473349826135,0.0157528514647319,0.106895979583568,1,14.7183066098525,"3","HSPC","#009E73",-0.592955019081776,0.0411748946249246,-2.03472407698974,-0.579801602617143,FALSE,FALSE,TRUE,FALSE,FALSE,895387.748133771
"runx1_3_D5","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",32435,92,80,-0.0684668028421816,-0.00869956035268879,0.0763827405071953,1,14.3735630107095,"2","Neutrophils","#E69F00",-1.80984904537217,0.55463297385707,-1.90445037299689,0.323095003324507,FALSE,TRUE,FALSE,FALSE,FALSE,988257.707352877
"runx1_3_D6","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",26624,82,260,0.0988362587351738,-0.0542509187722845,0.0656660477026336,1,20.574630956099,"5","Thrombocytes","#CC79A7",4.95431605334678,-0.633061462514094,4.19002068973921,-0.226126766706493,FALSE,FALSE,FALSE,FALSE,TRUE,956410.767441037
"runx1_3_D7","runx1_3","Tg(runx1:mCherry)","Tg(runx1:mCherry)",22667,110,31,-0.0383767140739184,0.0323028102052616,0.0877469747502678,1,14.1276619821469,"2","Neutrophils","#E69F00",-1.73166920165122,0.320169399166316,-1.89177870051728,0.287162603694369,FALSE,TRUE,FALSE,FALSE,FALSE,1003893.01307667
